Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpBBPeriod,InpBBDeviation
110,15172.50,172.50,2.574627,5.056914,2.625171,2.850984,71.190000000000509,0.4353,67,30,2.50
88,15172.49,172.49,2.499855,4.765335,2.625019,2.752037,71.190000000000509,0.4353,69,30,2.40
111,15170.75,170.75,2.548507,4.985761,2.598539,2.832833,71.18999999999869,0.4352,67,31,2.50
112,15169.97,169.97,2.614923,4.917262,2.586669,2.727409,71.190000000000509,0.4351,65,32,2.50
101,15169.97,169.97,2.614923,4.917262,2.586669,2.727409,71.190000000000509,0.4351,65,32,2.45
99,15169.72,169.72,2.533134,4.776591,2.582864,2.788440,71.190000000000509,0.4354,67,30,2.45
98,15169.36,169.36,3.256923,7.777111,4.316004,3.995254,38.399999999999636,0.2589,52,40,2.40
87,15169.29,169.29,3.194151,7.755387,4.314220,3.982572,38.399999999999636,0.2589,53,40,2.35
108,15168.78,168.78,3.245769,7.753902,4.301223,3.966638,38.399999999999636,0.2589,52,39,2.45
97,15168.78,168.78,3.245769,7.753902,4.301223,3.966638,38.399999999999636,0.2589,52,39,2.40
120,15168.06,168.06,3.429796,7.823386,4.282875,4.069376,38.399999999999636,0.2589,49,40,2.50
109,15168.06,168.06,3.429796,7.823386,4.282875,4.069376,38.399999999999636,0.2589,49,40,2.45
119,15163.66,163.66,3.209020,7.549020,4.170744,3.885007,38.399999999999636,0.2589,51,39,2.50
